idx,result,time_s,max_depth,avg_depth,mincheck_calls,mincheck_time_s,added_clauses
435,UNSAT,,,,,,
436,UNSAT,,,,,,
437,UNSAT,,,,,,
438,UNSAT,,,,,,
439,UNSAT,,,,,,
43,UNSAT,,,,,,
440,UNSAT,,,,,,
441,UNSAT,,,,,,
442,UNSAT,,,,,,
443,UNSAT,,,,,,
444,UNSAT,,,,,,
445,UNSAT,,,,,,
446,UNSAT,,,,,,
447,UNSAT,,,,,,
448,UNSAT,,,,,,
449,UNSAT,,,,,,
44,UNSAT,,,,,,
450,UNSAT,,,,,,
451,UNSAT,,,,,,
452,UNSAT,,,,,,
453,UNSAT,,,,,,
454,UNSAT,,,,,,
455,UNSAT,,,,,,
456,UNSAT,,,,,,
457,UNSAT,,,,,,
458,UNSAT,,,,,,
459,UNSAT,,,,,,
45,UNSAT,,,,,,
460,UNSAT,,,,,,
461,UNSAT,,,,,,
462,UNSAT,,,,,,
463,UNSAT,,,,,,
464,UNSAT,,,,,,
465,UNSAT,,,,,,
466,UNSAT,,,,,,
467,UNSAT,,,,,,
468,UNSAT,,,,,,
469,UNSAT,,,,,,
46,UNSAT,,,,,,
470,UNSAT,,,,,,
471,UNSAT,,,,,,
472,UNSAT,,,,,,
473,UNSAT,,,,,,
474,UNSAT,,,,,,
475,UNSAT,,,,,,
476,UNSAT,,,,,,
477,UNSAT,,,,,,
478,UNSAT,,,,,,
479,UNSAT,,,,,,
47,UNSAT,,,,,,
480,UNSAT,,,,,,
481,UNSAT,,,,,,
482,UNSAT,,,,,,
483,UNSAT,,,,,,
484,UNSAT,,,,,,
485,UNSAT,,,,,,
486,UNSAT,,,,,,
487,UNSAT,,,,,,
488,UNSAT,,,,,,
489,UNSAT,,,,,,
48,UNSAT,,,,,,
490,UNSAT,,,,,,
491,UNSAT,,,,,,
492,UNSAT,,,,,,
493,UNSAT,,,,,,
494,UNSAT,,,,,,
495,UNSAT,,,,,,
496,UNSAT,,,,,,
497,UNSAT,,,,,,
498,UNSAT,,,,,,
499,UNSAT,,,,,,
49,UNSAT,,,,,,
4,UNSAT,,,,,,
500,UNSAT,,,,,,
501,UNSAT,,,,,,
502,UNSAT,,,,,,
503,UNSAT,,,,,,
504,UNSAT,,,,,,
505,UNSAT,,,,,,
506,UNSAT,,,,,,
507,UNSAT,,,,,,
508,UNSAT,,,,,,
509,UNSAT,,,,,,
50,UNSAT,,,,,,
510,UNSAT,,,,,,
511,UNSAT,,,,,,
512,UNSAT,,,,,,
513,UNSAT,,,,,,
514,UNSAT,,,,,,
515,UNSAT,,,,,,
516,UNSAT,,,,,,
517,UNSAT,,,,,,
518,UNSAT,,,,,,
519,UNSAT,,,,,,
51,UNSAT,,,,,,
520,UNSAT,,,,,,
521,UNSAT,,,,,,
522,UNSAT,,,,,,
523,UNSAT,,,,,,
524,UNSAT,,,,,,
525,UNSAT,,,,,,
526,UNSAT,,,,,,
527,UNSAT,,,,,,
528,UNSAT,,,,,,
529,UNSAT,,,,,,
52,UNSAT,,,,,,
530,UNSAT,,,,,,
531,UNSAT,,,,,,
532,UNSAT,,,,,,
533,UNSAT,,,,,,
534,UNSAT,,,,,,
535,UNSAT,,,,,,
536,UNSAT,,,,,,
537,UNSAT,,,,,,
538,UNSAT,,,,,,
539,UNSAT,,,,,,
53,UNSAT,,,,,,
540,UNSAT,,,,,,
541,UNSAT,,,,,,
542,UNSAT,,,,,,
543,UNSAT,,,,,,
544,UNSAT,,,,,,
545,UNSAT,,,,,,
546,UNSAT,,,,,,
547,UNSAT,,,,,,
548,UNSAT,,,,,,
549,UNSAT,,,,,,
54,UNSAT,,,,,,
550,UNSAT,,,,,,
551,UNSAT,,,,,,
552,UNSAT,,,,,,
553,UNSAT,,,,,,
554,UNSAT,,,,,,
555,UNSAT,,,,,,
556,UNSAT,,,,,,
557,UNSAT,,,,,,
558,UNSAT,,,,,,
559,UNSAT,,,,,,
55,UNSAT,,,,,,
560,UNSAT,,,,,,
561,UNSAT,,,,,,
562,UNSAT,,,,,,
563,UNSAT,,,,,,
564,UNSAT,,,,,,
565,UNSAT,,,,,,
566,UNSAT,,,,,,
567,UNSAT,,,,,,
568,UNSAT,,,,,,
569,UNSAT,,,,,,
56,UNSAT,,,,,,
570,UNSAT,,,,,,
571,UNSAT,,,,,,
572,UNSAT,,,,,,
573,UNSAT,,,,,,
574,UNSAT,,,,,,
575,UNSAT,,,,,,
576,UNSAT,,,,,,
577,UNSAT,,,,,,
578,UNSAT,,,,,,
579,UNSAT,,,,,,
57,UNSAT,,,,,,
580,UNSAT,,,,,,
581,UNSAT,,,,,,
582,UNSAT,,,,,,
583,UNSAT,,,,,,
584,UNSAT,,,,,,
585,UNSAT,,,,,,
586,UNSAT,,,,,,
587,UNSAT,,,,,,
588,UNSAT,,,,,,
589,UNSAT,,,,,,
58,UNSAT,,,,,,
590,UNSAT,,,,,,
591,UNSAT,,,,,,
592,UNSAT,,,,,,
593,UNSAT,,,,,,
594,UNSAT,,,,,,
595,UNSAT,,,,,,
596,UNSAT,,,,,,
597,UNSAT,,,,,,
598,UNSAT,,,,,,
599,UNSAT,,,,,,
59,UNSAT,,,,,,
5,UNSAT,,,,,,
600,UNSAT,,,,,,
601,UNSAT,,,,,,
602,UNSAT,,,,,,
603,UNSAT,,,,,,
604,UNSAT,,,,,,
605,UNSAT,,,,,,
606,UNSAT,,,,,,
607,UNSAT,,,,,,
608,UNSAT,,,,,,
609,UNSAT,,,,,,
60,UNSAT,,,,,,
610,UNSAT,,,,,,
611,UNSAT,,,,,,
612,UNSAT,,,,,,
613,UNSAT,,,,,,
614,UNSAT,,,,,,
615,UNSAT,,,,,,
616,UNSAT,,,,,,
617,UNSAT,,,,,,
618,UNSAT,,,,,,
619,UNSAT,,,,,,
61,UNSAT,,,,,,
620,UNSAT,,,,,,
621,UNSAT,,,,,,
622,UNSAT,,,,,,
623,UNSAT,,,,,,
624,UNSAT,,,,,,
625,UNSAT,,,,,,
626,UNSAT,,,,,,
627,UNSAT,,,,,,
628,UNSAT,,,,,,
629,UNSAT,,,,,,
62,UNSAT,,,,,,
630,UNSAT,,,,,,
631,UNSAT,,,,,,
632,UNSAT,,,,,,
633,UNSAT,,,,,,
634,UNSAT,,,,,,
635,UNSAT,,,,,,
636,UNSAT,,,,,,
637,UNSAT,,,,,,
638,UNSAT,,,,,,
639,UNSAT,,,,,,
63,UNSAT,,,,,,
640,UNSAT,,,,,,
641,UNSAT,,,,,,
642,UNSAT,,,,,,
643,UNSAT,,,,,,
644,UNSAT,,,,,,
645,UNSAT,,,,,,
646,UNSAT,,,,,,
647,UNSAT,,,,,,
648,UNSAT,,,,,,
649,UNSAT,,,,,,
64,UNSAT,,,,,,
650,UNSAT,,,,,,
651,UNSAT,,,,,,
652,UNSAT,,,,,,
653,UNSAT,,,,,,
654,UNSAT,,,,,,
655,UNSAT,,,,,,
656,UNSAT,,,,,,
657,UNSAT,,,,,,
658,UNSAT,,,,,,
659,UNSAT,,,,,,
65,UNSAT,,,,,,
660,UNSAT,,,,,,
661,UNSAT,,,,,,
662,UNSAT,,,,,,
663,UNSAT,,,,,,
664,UNSAT,,,,,,
665,UNSAT,,,,,,
666,UNSAT,,,,,,
667,UNSAT,,,,,,
668,UNSAT,,,,,,
669,UNSAT,,,,,,
66,UNSAT,,,,,,
670,UNSAT,,,,,,
671,UNSAT,,,,,,
672,UNSAT,,,,,,
673,UNSAT,,,,,,
674,UNSAT,,,,,,
675,UNSAT,,,,,,
676,UNSAT,,,,,,
677,UNSAT,,,,,,
678,UNSAT,,,,,,
679,UNSAT,,,,,,
67,UNSAT,,,,,,
680,UNSAT,,,,,,
681,UNSAT,,,,,,
682,UNSAT,,,,,,
683,UNSAT,,,,,,
684,UNSAT,,,,,,
685,UNSAT,,,,,,
686,UNSAT,,,,,,
687,UNSAT,,,,,,
688,UNSAT,,,,,,
689,UNSAT,,,,,,
68,UNSAT,,,,,,
690,UNSAT,,,,,,
691,UNSAT,,,,,,
692,UNSAT,,,,,,
693,UNSAT,,,,,,
694,UNSAT,,,,,,
695,UNSAT,,,,,,
696,UNSAT,,,,,,
697,UNSAT,,,,,,
698,UNSAT,,,,,,
699,UNSAT,,,,,,
69,UNSAT,,,,,,
6,UNSAT,,,,,,
700,UNSAT,,,,,,
701,UNSAT,,,,,,
702,UNSAT,,,,,,
703,UNSAT,,,,,,
704,UNSAT,,,,,,
705,UNSAT,,,,,,
706,UNSAT,,,,,,
707,UNSAT,,,,,,
708,UNSAT,,,,,,
709,UNSAT,,,,,,
70,UNSAT,,,,,,
710,UNSAT,,,,,,
711,UNSAT,,,,,,
712,UNSAT,,,,,,
713,UNSAT,,,,,,
714,UNSAT,,,,,,
715,UNSAT,,,,,,
716,UNSAT,,,,,,
717,UNSAT,,,,,,
718,UNSAT,,,,,,
719,UNSAT,,,,,,
71,UNSAT,,,,,,
720,UNSAT,,,,,,
721,UNSAT,,,,,,
722,UNSAT,,,,,,
723,UNSAT,,,,,,
724,UNSAT,,,,,,
725,UNSAT,,,,,,
726,UNSAT,,,,,,
727,UNSAT,,,,,,
728,UNSAT,,,,,,
729,UNSAT,,,,,,
72,UNSAT,,,,,,
730,UNSAT,,,,,,
731,UNSAT,,,,,,
732,UNSAT,,,,,,
733,UNSAT,,,,,,
734,UNSAT,,,,,,
735,UNSAT,,,,,,
736,UNSAT,,,,,,
737,UNSAT,,,,,,
738,UNSAT,,,,,,
739,UNSAT,,,,,,
73,UNSAT,,,,,,
740,UNSAT,,,,,,
741,UNSAT,,,,,,
742,UNSAT,,,,,,
743,UNSAT,,,,,,
744,UNSAT,,,,,,
745,UNSAT,,,,,,
746,UNSAT,,,,,,
747,UNSAT,,,,,,
748,UNSAT,,,,,,
749,UNSAT,,,,,,
74,UNSAT,,,,,,
750,UNSAT,,,,,,
751,UNSAT,,,,,,
752,UNSAT,,,,,,
753,UNSAT,,,,,,
754,UNSAT,,,,,,
755,UNSAT,,,,,,
756,UNSAT,,,,,,
757,UNSAT,,,,,,
758,UNSAT,,,,,,
759,UNSAT,,,,,,
75,UNSAT,,,,,,
760,UNSAT,,,,,,
761,UNSAT,,,,,,
762,UNSAT,,,,,,
763,UNSAT,,,,,,
764,UNSAT,,,,,,
765,UNSAT,,,,,,
766,UNSAT,,,,,,
767,UNSAT,,,,,,
768,UNSAT,,,,,,
769,UNSAT,,,,,,
76,UNSAT,,,,,,
770,UNSAT,,,,,,
771,UNSAT,,,,,,
772,UNSAT,,,,,,
773,UNSAT,,,,,,
774,UNSAT,,,,,,
775,UNSAT,,,,,,
776,UNSAT,,,,,,
777,UNSAT,,,,,,
778,UNSAT,,,,,,
779,UNSAT,,,,,,
77,UNSAT,,,,,,
780,UNSAT,,,,,,
781,UNSAT,,,,,,
782,UNSAT,,,,,,
783,UNSAT,,,,,,
784,UNSAT,,,,,,
785,UNSAT,,,,,,
786,UNSAT,,,,,,
787,UNSAT,,,,,,
788,UNSAT,,,,,,
789,UNSAT,,,,,,
78,UNSAT,,,,,,
790,UNSAT,,,,,,
791,UNSAT,,,,,,
792,UNSAT,,,,,,
793,UNSAT,,,,,,
794,UNSAT,,,,,,
795,UNSAT,,,,,,
796,UNSAT,,,,,,
797,UNSAT,,,,,,
798,UNSAT,,,,,,
799,UNSAT,,,,,,
79,UNSAT,,,,,,
7,UNSAT,,,,,,
800,UNSAT,,,,,,
801,UNSAT,,,,,,
802,UNSAT,,,,,,
803,UNSAT,,,,,,
804,UNSAT,,,,,,
805,UNSAT,,,,,,
806,UNSAT,,,,,,
807,UNSAT,,,,,,
808,UNSAT,,,,,,
809,UNSAT,,,,,,
80,UNSAT,,,,,,
810,UNSAT,,,,,,
811,UNSAT,,,,,,
812,UNSAT,,,,,,
813,UNSAT,,,,,,
814,UNSAT,,,,,,
815,UNSAT,,,,,,
816,UNSAT,,,,,,
817,UNSAT,,,,,,
818,UNSAT,,,,,,
819,UNSAT,,,,,,
81,UNSAT,,,,,,
820,UNSAT,,,,,,
821,UNSAT,,,,,,
822,UNSAT,,,,,,
823,UNSAT,,,,,,
824,UNSAT,,,,,,
825,UNSAT,,,,,,
826,UNSAT,,,,,,
827,UNSAT,,,,,,
828,UNSAT,,,,,,
829,UNSAT,,,,,,
82,UNSAT,,,,,,
830,UNSAT,,,,,,
831,UNSAT,,,,,,
832,UNSAT,,,,,,
833,UNSAT,,,,,,
834,UNSAT,,,,,,
835,UNSAT,,,,,,
836,UNSAT,,,,,,
837,UNSAT,,,,,,
838,UNSAT,,,,,,
839,UNSAT,,,,,,
83,UNSAT,,,,,,
840,UNSAT,,,,,,
841,UNSAT,,,,,,
842,UNSAT,,,,,,
843,UNSAT,,,,,,
844,UNSAT,,,,,,
845,UNSAT,,,,,,
846,UNSAT,,,,,,
847,UNSAT,,,,,,
848,UNSAT,,,,,,
849,UNSAT,,,,,,
84,UNSAT,,,,,,
850,UNSAT,,,,,,
851,UNSAT,,,,,,
852,UNSAT,,,,,,
853,UNSAT,,,,,,
854,UNSAT,,,,,,
855,UNSAT,,,,,,
856,UNSAT,,,,,,
857,UNSAT,,,,,,
858,UNSAT,,,,,,
859,UNSAT,,,,,,
85,UNSAT,,,,,,
860,UNSAT,,,,,,
861,UNSAT,,,,,,
862,UNSAT,,,,,,
863,UNSAT,,,,,,
864,UNSAT,,,,,,
865,UNSAT,,,,,,
866,UNSAT,,,,,,
867,UNSAT,,,,,,
868,UNSAT,,,,,,
869,UNSAT,,,,,,
86,UNSAT,,,,,,
870,UNSAT,,,,,,
871,UNSAT,,,,,,
872,UNSAT,,,,,,
873,UNSAT,,,,,,
874,UNSAT,,,,,,
875,UNSAT,,,,,,
876,UNSAT,,,,,,
877,UNSAT,,,,,,
878,UNSAT,,,,,,
879,UNSAT,,,,,,
87,UNSAT,,,,,,
880,UNSAT,,,,,,
881,UNSAT,,,,,,
882,UNSAT,,,,,,
883,UNSAT,,,,,,
884,UNSAT,,,,,,
885,UNSAT,,,,,,
886,UNSAT,,,,,,
887,UNSAT,,,,,,
888,UNSAT,,,,,,
889,UNSAT,,,,,,
88,UNSAT,,,,,,
890,UNSAT,,,,,,
891,UNSAT,,,,,,
892,UNSAT,,,,,,
893,UNSAT,,,,,,
894,UNSAT,,,,,,
895,UNSAT,,,,,,
896,UNSAT,,,,,,
897,UNSAT,,,,,,
898,UNSAT,,,,,,
899,UNSAT,,,,,,
89,UNSAT,,,,,,
8,UNSAT,,,,,,
900,UNSAT,,,,,,
901,UNSAT,,,,,,
902,UNSAT,,,,,,
903,UNSAT,,,,,,
904,UNSAT,,,,,,
905,UNSAT,,,,,,
906,UNSAT,,,,,,
907,UNSAT,,,,,,
908,UNSAT,,,,,,
909,UNSAT,,,,,,
90,UNSAT,,,,,,
910,UNSAT,,,,,,
911,UNSAT,,,,,,
912,UNSAT,,,,,,
913,UNSAT,,,,,,
914,UNSAT,,,,,,
915,UNSAT,,,,,,
916,UNSAT,,,,,,
917,UNSAT,,,,,,
918,UNSAT,,,,,,
919,UNSAT,,,,,,
91,UNSAT,,,,,,
920,UNSAT,,,,,,
921,UNSAT,,,,,,
922,UNSAT,,,,,,
923,UNSAT,,,,,,
924,UNSAT,,,,,,
925,UNSAT,,,,,,
926,UNSAT,,,,,,
927,UNSAT,,,,,,
928,UNSAT,,,,,,
929,UNSAT,,,,,,
92,UNSAT,,,,,,
930,UNSAT,,,,,,
931,UNSAT,,,,,,
932,UNSAT,,,,,,
933,UNSAT,,,,,,
934,UNSAT,,,,,,
935,UNSAT,,,,,,
936,UNSAT,,,,,,
937,UNSAT,,,,,,
938,UNSAT,,,,,,
939,UNSAT,,,,,,
93,UNSAT,,,,,,
940,UNSAT,,,,,,
941,UNSAT,,,,,,
942,UNSAT,,,,,,
943,UNSAT,,,,,,
944,UNSAT,,,,,,
945,UNSAT,,,,,,
946,UNSAT,,,,,,
947,UNSAT,,,,,,
948,UNSAT,,,,,,
949,UNSAT,,,,,,
94,UNSAT,,,,,,
950,UNSAT,,,,,,
951,UNSAT,,,,,,
952,UNSAT,,,,,,
953,UNSAT,,,,,,
954,UNSAT,,,,,,
955,UNSAT,,,,,,
956,UNSAT,,,,,,
957,UNSAT,,,,,,
958,UNSAT,,,,,,
959,UNSAT,,,,,,
95,UNSAT,,,,,,
960,UNSAT,,,,,,
961,UNSAT,,,,,,
962,UNSAT,,,,,,
963,UNSAT,,,,,,
964,UNSAT,,,,,,
965,UNSAT,,,,,,
966,UNSAT,,,,,,
967,UNSAT,,,,,,
968,UNSAT,,,,,,
969,UNSAT,,,,,,
96,UNSAT,,,,,,
970,UNSAT,,,,,,
971,UNSAT,,,,,,
972,UNSAT,,,,,,
973,UNSAT,,,,,,
974,UNSAT,,,,,,
975,UNSAT,,,,,,
976,UNSAT,,,,,,
977,UNSAT,,,,,,
978,UNSAT,,,,,,
979,UNSAT,,,,,,
97,UNSAT,,,,,,
980,UNSAT,,,,,,
981,UNSAT,,,,,,
982,UNSAT,,,,,,
983,UNSAT,,,,,,
984,UNSAT,,,,,,
985,UNSAT,,,,,,
986,UNSAT,,,,,,
987,UNSAT,,,,,,
988,UNSAT,,,,,,
989,UNSAT,,,,,,
98,UNSAT,,,,,,
990,UNSAT,,,,,,
991,UNSAT,,,,,,
992,UNSAT,,,,,,
993,UNSAT,,,,,,
994,UNSAT,,,,,,
995,UNSAT,,,,,,
996,UNSAT,,,,,,
997,UNSAT,,,,,,
998,UNSAT,,,,,,
999,UNSAT,,,,,,
99,UNSAT,,,,,,
9,UNSAT,,,,,,
